respondent id,question label,option label,option id,response score,total option score,response time,question id,responses,skipped,question type,poll,poll id
LNRkDGmAqbwEPS6rr,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 17:42:23 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
XgdpTjKvAYwh8QyJR,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 17:59:45 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Ebau8k9h2gnz6pGjM,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 18:45:13 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
CTdGTYNArFbb9c5af,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 18:46:46 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
HFokqTSw2Xt9SwQXG,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 19:22:43 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GxsutqfANE9diyr4A,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 19:33:35 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
TQzdDgqoNwwwxt9KZ,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 19:52:14 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
7n3XBSRhoYfQvZSpi,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 20:03:18 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
BmgfyLBBcuQMBiHLX,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 20:11:27 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
govhLy2Q8TgtAFWGw,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 20:36:44 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
6ZZpdtJWQTeS6PRzG,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 21:31:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Dz4NuavBavQT2vHuN,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 22:01:57 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
gxd63TXjoCGfaAM8j,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 22:23:20 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
FECF2LFvNnYxoepra,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 22:30:21 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
2erY8hzhs6gj6bwWE,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 22:54:55 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
WnLc2QeQ4GWJ5mpNg,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 23:51:44 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
42srQ9h6oJuY9cCSX,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon Mar 20 2017 23:53:05 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
DuzmnD4WYNxCcnHe5,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 00:59:07 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ExaJhN3GKYc9vQDBL,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 01:03:41 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
wDmszF5icGT86feRH,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 01:22:13 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
5yM8QEXvRjbLR52Te,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 01:25:04 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
CSEkDpBmZ7cGXuJ2e,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 01:26:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ybsAWGGFae2CqMzSJ,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 01:46:44 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
XHmt4vCAPJEJiYpdn,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 01:55:50 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
wFW6PJCKAjQZcwxGx,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 01:58:08 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
HzF5L5xTGRYrK8j39,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 02:04:47 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
LHDYjkk88KtdrY5Jb,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 02:55:00 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
kqRvBThqjpttgyisJ,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 02:59:48 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
v38vnxwK9exGKEFss,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 04:01:50 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
4a4Muj97X5DpS5cZM,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 05:20:56 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
fSFSKMZLeKAN2gDRk,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 05:36:43 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3s9tYPsCnmH2oMgHv,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 05:58:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yX2fufho5gmLaEPtH,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 06:26:20 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
7KmjHHkNApfoqmhvt,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 06:44:32 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ueoxwZrecLKJYRMeX,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 06:44:42 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
tKuEtybKPBTKGRhsa,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 07:27:45 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
oAt7vqdLjqZKdArcK,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 07:54:38 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
8uFXZ2Bqj4X64yEXG,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 08:17:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Yj3CvuCivYqdz9Rpi,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 08:53:46 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
8MAoauvLq7naSYF9m,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 09:22:48 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
b2NGyfhhKNRrqieQZ,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 10:04:32 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
eWpj55ATi4vcr4rfv,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 10:47:02 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
vDz25ctSKt2n8NbbE,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 10:49:05 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PKFQznxEsyJ8BD7kF,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 14:07:04 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
cie6vTyrfg5J9ZegM,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 15:06:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
wTHkB4vcMFQpHePAm,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 18:05:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
wNT9uxt3mAkPKMqNc,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 20:42:03 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
CxyPwHvr4mdXDjyXt,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 21:27:19 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nunWv3Sp4Ya7ueGdQ,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 22:03:22 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
W6LKo8BY3iX8zDFwn,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 21 2017 23:18:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
q7aH4j6iGeGuQwuZa,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 22 2017 02:20:07 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
p7dmCcQPByYfWsSNs,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 22 2017 04:13:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
8kTEE82iipGpY2zrv,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 22 2017 05:27:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
dbrEgTEE7Mnh743s7,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 22 2017 06:10:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
moPBxiyJu75QuPNEm,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 22 2017 07:39:12 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
TjF3m3yHzRtua7ia2,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 22 2017 07:39:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GQQZqwBFSRTFf44kz,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 22 2017 10:04:47 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yo8YhsnwNAquRbkJ6,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 22 2017 13:24:51 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Bp4xBycgk2LY2prCb,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Fri Mar 24 2017 09:44:52 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
g3MaQkS625kuJEqWm,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Fri Mar 24 2017 10:54:23 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
WqPjzz2yP3i7gPirA,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue Mar 28 2017 19:54:32 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
qcBF4QxFbxweTmFYA,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Mar 29 2017 11:23:10 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GdfwLd98iLi5HBbHH,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Fri Mar 31 2017 13:16:53 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
22vDKZtAwtjcyQe3B,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Apr 05 2017 12:06:58 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
euPmJhfAXjuriLRKo,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Sun Apr 09 2017 16:50:01 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GTph5oKaGrhxJdS8b,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon May 08 2017 07:58:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PAHgNcE4Z4EWWSsjp,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon May 08 2017 08:05:51 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GdjRqwbPKDBBKCAq4,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon May 08 2017 08:12:56 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
T5M6dazDKZ8wu6Lsp,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon May 08 2017 08:43:03 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
jnHTsvj2mKWSa7RFM,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon May 08 2017 08:45:47 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nSv7a8aG9CPcoS9HH,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Mon May 08 2017 11:06:36 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
LoHbuAS5S6uo2wwdd,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue May 09 2017 07:55:24 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
z7baGDKbkpBckgvDF,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Tue May 09 2017 22:22:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
zG3AFZwGjctpM3zKg,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Jul 05 2017 09:22:25 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ENBFm7i8aJS5ik2Yh,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Jul 05 2017 09:22:44 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
SyhqQRqm37M5riebm,How do you currently discover and learn about R packages?,"Email lists such as r-help, r-packages, or r-pkg-devel",x9GNqPXecohJc2Cof,1,159.00,Wed Jul 05 2017 09:23:04 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
z2JWzB6axo5HeTf5C,How do you currently discover and learn about R packages?,General search websites such as Google and Yahoo,BCEdNxak6CWhoz53d,1,592.00,Sun Mar 19 2017 22:16:39 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
csJe6jLsxduXSWSmJ,How do you currently discover and learn about R packages?,General search websites such as Google and Yahoo,BCEdNxak6CWhoz53d,1,592.00,Mon Mar 20 2017 00:24:27 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
